,title,releaseyear,count,avg,std,idxstart,idxstop
10920,Dirty War,2004,478,3.211297071129707,0.9870065853958891,62117451,62117928
11307,Invincible,2001,478,2.3744769874476988,1.1109653339865269,64098421,64098898
15420,3-2-1 Penguins: The Doom Funnel Rescue,2003,477,3.6163522012578615,1.1893944805034062,87135243,87135719
3770,Python,2000,477,2.5995807127882595,1.2256174725329712,21875292,21875768
8682,Baa Baa Black Sheep: Season 1,1976,477,3.813417190775681,1.1293623829354298,50042891,50043367
8299,The Attic Expeditions,2001,477,2.4654088050314464,1.0861036135164732,48229999,48230475
2843,Ultimate Attraction,2000,477,2.758909853249476,1.2262627796975112,16294515,16294991
7422,My Chauffeur,1986,477,3.2830188679245285,1.14448129181606,42608615,42609091
17165,"Dr. Quinn, Medicine Woman: Season 6",1997,477,3.672955974842768,1.431145860474316,97105435,97105911
1195,The Hee Haw Collection,1969,477,3.2641509433962264,1.2777051141665878,7485176,7485652
2789,Shiner,2001,477,2.631027253668763,0.955027298989348,15992824,15993300
14103,Terror Firmer: Special Edition,1999,476,3.0672268907563027,1.3991659726811612,79333185,79333660
11177,Breaking In,1989,476,2.588235294117647,0.9908129647876536,63222659,63223134
11432,The Avengers '68,1968,476,3.3907563025210083,1.1981422311886671,64814175,64814650
2031,On the Beach,2000,476,3.016806722689076,1.0227101356041264,11886210,11886685
1680,Dr. Wayne Dyer: How to Get What You Really Want & Improve Your Life,2000,476,3.5042016806722684,1.2169941589236648,10318186,10318661
11230,Final,2001,476,2.653361344537815,1.0747333281205074,63565408,63565883
10505,36 Fillette,1988,476,2.48109243697479,1.102737075953419,59436081,59436556
5872,Hammers Over the Anvil,1991,476,2.8088235294117645,1.0162574910847462,33821392,33821867
12328,The Eddy Duchin Story,1956,476,3.4642857142857144,1.0595631503727616,69634852,69635327
12584,Wolves: IMAX,1999,476,3.3151260504201683,1.091151473780401,70542277,70542752
8777,Time of Favor,2000,476,3.0588235294117645,1.158049052291652,50554947,50555422
10325,Slayers: Premium,1997,476,3.949579831932773,1.1215890550164729,58217430,58217905
16240,The Mission,1999,475,2.9642105263157896,1.2073385945932729,92347594,92348068
473,American Chopper: Season 2,2004,475,3.7894736842105265,1.2472684836714631,3039755,3040229
17452,The White Pony,1999,475,3.0210526315789474,1.1660003373514096,99029835,99030309
646,Smothered,2002,475,3.3410526315789477,1.0728706928356773,4288327,4288801
16145,Jiminy Glick in La La Wood,2005,475,2.265263157894737,1.0844128579731045,91813109,91813583
14413,F for Fake,1976,475,3.5831578947368423,1.1836297991285287,81505135,81505609
13706,My Favorite Blonde / Star Spangled Rhythm,1942,475,3.132631578947368,1.1226324425688194,77383868,77384342
4817,Henry Rollins: Shock and Awe,2004,475,3.7094736842105274,1.1238162131266956,27586166,27586640
7525,India: Kingdom of the Tiger: IMAX,2002,474,3.0084388185654007,1.0830164204350443,43426217,43426690
79,John Cleese on How to Irritate People,1968,474,2.9599156118143464,1.1346465430647383,411355,411828
9195,The Reagans,2003,474,2.9240506329113924,1.1337420051074976,52128567,52129040
12368,Mystery Date,1991,473,2.8266384778012683,1.0071460895138564,69720641,69721113
568,Copenhagen,2002,473,3.340380549682876,1.1688330418439803,3564652,3565124
6327,The Three Tenors in Concert: Dodger Stadium,1994,473,3.1226215644820297,1.3428126340282165,36696883,36697355
4394,Body Chemistry IV: Full Exposure,1995,473,2.5369978858350954,1.21964412460898,25347291,25347763
1623,American Astronaut,2001,473,3.0739957716701904,1.367402243814175,10012591,10013063
17471,Confessions of an American Bride,2005,473,2.8858350951374208,1.076203387743965,99074035,99074507
15024,In Old California,1942,473,3.3763213530655385,1.2016679732246576,85122353,85122825
3649,Cutter's Way,1981,473,2.9746300211416488,1.023709996524683,21193117,21193589
6125,Ayn Rand: A Sense of Life,1998,472,3.4639830508474576,1.1962049026835877,35560466,35560937
6029,Top Dog,1995,472,3.0360169491525424,1.2439580350369803,34826826,34827297
15190,Victim,1961,472,3.4088983050847457,1.0795505058786687,86163814,86164285
17398,Legend: Bonus Material,1986,472,3.324152542372881,1.1529298171057518,98590557,98591028
6621,No One Sleeps,2000,472,2.705508474576271,1.1294081977065802,38288794,38289265
10263,NBA Ultimate Jordan: 20th Anniversary Collector's Edition,2004,472,3.7648305084745757,1.1922207117433878,58029727,58030198
4145,Too Beautiful For You,1989,472,2.891949152542373,1.0328188828987217,23760300,23760771
3949,Lupin the 3rd,2002,472,3.5656779661016946,1.303486185303557,22866183,22866654
8271,La Traviata,1982,472,3.6610169491525424,1.1605838608294579,48152395,48152866
10639,Forever Knight: The Trilogy: Part 1,1992,472,3.51271186440678,1.2125087181353176,60146894,60147365
13902,Shallow Ground,2004,472,2.5889830508474576,1.0066123669714402,78215349,78215820
8875,You're Invited to Mary-Kate and Ashley's School Dance Party,2000,471,2.9893842887473463,1.4328174562510991,50894405,50894875
16585,I Am a Fugitive from a Chain Gang,1932,471,3.993630573248408,0.9431627820133994,94361339,94361809
5986,Goya in Bordeaux,2000,471,2.668789808917197,1.1550049955233217,34729546,34730016
13508,Cannibal Ferox,1981,471,2.5902335456475583,1.2345994599709107,76397246,76397716
1328,"Tarzan, the Ape Man / Tarzan Escapes (Double Feature)",1932,471,3.6666666666666665,1.0017677227868502,8437188,8437658
17625,Nomads,1986,471,2.653927813163482,1.1570794128377015,99876053,99876523
9404,Everyone,2004,470,2.5914893617021275,1.0754177391677215,53197406,53197875
2547,Classic Albums: Fleetwood Mac: Rumours,1997,470,3.4787234042553186,1.1825749349137598,14529829,14530298
15629,The Life of Emile Zola,1937,470,3.348936170212766,1.0155959031420665,88219438,88219907
1563,Nightstalker,2002,470,1.9425531914893617,1.0370261657486088,9763859,9764328
8239,Godzilla vs. Mechagodzilla II,1993,470,3.6680851063829785,1.0937163627369784,47855997,47856466
2517,The Sleepy Time Gal,2002,470,2.4382978723404256,1.0165760620806852,14308590,14309059
10994,Flash Gordon's Trip to Mars,1938,470,3.1744680851063833,1.0951475340436398,62485906,62486375
5465,Mahoromatic 2: Something More Beautiful,2003,470,3.98936170212766,1.1194098069876297,31302420,31302889
11577,Yu-Gi-Oh!,2001,469,3.7313432835820897,1.3416004617622683,65418695,65419163
3234,Conspiracy of Silence,2004,469,3.0319829424307034,1.0185070556016382,18797224,18797692
3005,The Secret Lives of Adult Stars,2004,469,2.2302771855010657,1.0295527254231294,17038314,17038782
16489,The Tuskegee Airmen: They Fought Two Wars,2003,469,3.9722814498933903,1.0933406280241775,93636732,93637200
5863,The Jury,2002,469,3.6567164179104483,1.1175393157020623,33803621,33804089
3140,Phoenix,1998,469,2.974413646055437,0.9391882396938558,17889294,17889762
15406,Colossus: The Forbin Project,1970,469,3.5117270788912585,1.0642329099910877,86984037,86984505
4810,WWII: The Lost Color Archives,2000,469,3.752665245202559,0.965623596741064,27557781,27558249
17545,Steve-O: The Early Years,2004,468,3.2564102564102564,1.3470692858014048,99447883,99448350
12909,Heat,1987,468,3.2307692307692313,1.0988308890880063,72690321,72690788
16179,Knight Hunters,2001,468,3.3461538461538463,1.277620548883608,91980300,91980767
6414,Our Song,2001,468,2.8076923076923075,1.1682153710633547,37027457,37027924
8302,Lupin the 3rd: The Movie: The Secret of Mamo,1978,467,3.1691648822269807,1.3003343123949245,48260210,48260676
5750,Constantine: Bonus Material,2005,467,3.490364025695932,1.0720376624504726,32901700,32902166
5182,Jennifer Lopez: The Reel Me,2003,467,3.010706638115632,1.492986076148997,29800747,29801213
5010,Red Scorpion,1989,467,3.1627408993576016,1.2448022052909706,28661481,28661947
8766,Where's Poppa?,1970,467,3.0835117773019274,1.186778556403166,50549722,50550188
15510,Mi Vida Loca (My Crazy Life),1993,467,3.3854389721627407,1.1053897401093364,87540293,87540759
11239,Titus: Seasons 1 & 2,2000,467,3.5610278372591004,1.2998193801704254,63579930,63580396
4904,The Jolson Story,1946,467,3.670235546038544,1.0864320659965618,28248825,28249291
14594,QB VII,1974,466,3.3240343347639487,1.1774625509573375,82762439,82762904
5170,American Yakuza,1995,466,2.815450643776824,1.0503716441867623,29684062,29684527
11037,Le Dernier Combat,1983,466,3.0,1.1515990003081495,62679183,62679648
5767,I Don't Know Jack,2002,466,3.0085836909871246,1.0563172575392386,33154917,33155382
6902,Nostradamus,2000,466,2.7253218884120174,1.104848077370936,39988979,39989444
5222,Battle Cry,1955,466,3.5278969957081543,1.0297478118033176,30047221,30047686
3916,H.R. Pufnstuf,1969,466,3.1480686695278974,1.3092467953942684,22688130,22688595
11715,The Aviator: Bonus Material,2004,465,3.6215053763440865,0.9451459991178688,66149103,66149567
16729,Dragon Tales: Don't Give Up!,2001,465,3.486021505376344,1.200500916763674,94977389,94977853
4941,Ultimate X,2002,465,3.29247311827957,1.1189700101816735,28312922,28313386
16899,Legend of the Lost,1957,465,3.432258064516129,1.0717447628183272,95878527,95878991
7386,Sister Helen,2002,465,3.4021505376344088,1.0491141675138154,42457968,42458432
4315,Jim Henson's The Storyteller: Greek Myths,1991,465,3.4301075268817205,1.105196420652418,24818057,24818521
14895,King Solomon's Mines,1950,465,3.4043010752688168,0.948106656412836,84316826,84317290
2145,Two Evil Eyes,1990,465,2.810752688172043,1.1045811122142708,12685849,12686313
10105,Dragonball: The Magic Begins,1993,465,2.8236559139784947,1.5293120140911467,57076333,57076797
512,WWE Divas: South of the Border,2004,464,3.390086206896552,1.3664659903975651,3237523,3237986
11078,Confidentially Yours,1983,464,3.314655172413793,1.0234958947700656,62764963,62765426
864,Stormy Monday,1988,464,2.7155172413793105,0.9939995358595204,5507522,5507985
15684,Guerrilla: The Taking of Patty Hearst,2004,464,3.310344827586207,1.0057060746958542,88695799,88696262
17667,The Molly Maguires,1970,464,3.290948275862069,0.9046360274454028,100065789,100066252
2365,Dragon Ball Z: Great Saiyaman: Gohan's Secret,1999,463,3.900647948164147,1.3287238763409142,13833747,13834209
9310,High School Boot Camp,2000,463,3.038876889848812,1.0951495415335808,52841369,52841831
11850,Breakheart Pass,1975,463,3.375809935205184,0.9621442387862568,66704193,66704655
11519,Silly Symphonies,2001,463,3.5032397408207343,1.1864471714697142,65255446,65255908
12638,Oasis,2002,462,3.1515151515151514,1.1874104563131376,70772138,70772599
986,LeapFrog: Talking Words Factory,2003,462,3.783549783549784,1.2963109314787795,6012520,6012981
6836,Mutant X: Season 1,2001,462,3.4112554112554108,1.2307931063732145,39645071,39645532
10607,Red Green: Stuffed and Mounted 3,1991,462,3.645021645021645,1.3041588071767516,59952284,59952745
8443,King of Bandit Jing,2003,462,3.649350649350649,1.2302067587413203,48894659,48895120
16782,The Maldonado Miracle,2003,462,3.2943722943722937,1.0192576111303349,95126668,95127129
16704,More American Graffiti,1979,462,2.8181818181818183,0.9986216395929746,94934326,94934787
14239,Ice Age: Bonus Material,2002,462,3.3658008658008667,1.1482903286888249,80087591,80088052
4474,Two Thousand Maniacs,1964,462,2.9025974025974026,1.267831160250585,25925298,25925759
528,The Far Pavilions,1984,461,3.1670281995661607,1.1314272450840357,3259552,3260012
10963,X-Men: Bonus Material,2000,461,3.6919739696312366,1.096494417678088,62271545,62272005
15823,Tex,1982,461,3.0477223427331888,0.991230647339616,90096778,90097238
8830,Good News,1947,461,3.151843817787418,1.1152375239500352,50731184,50731644
12364,"The Toxic Avenger, Part 3",1989,461,2.7245119305856837,1.2514746314294418,69713064,69713524
6024,1942: A Love Story,1993,461,3.3839479392624727,1.1883757437580869,34824944,34825404
4264,The Sorcerer Hunters,1996,461,3.3579175704989157,1.2771507748364117,24414811,24415271
8240,Bruce Springsteen and The E Street Band: Live in Barcelona,2002,460,3.841304347826087,1.2505783161256656,47856467,47856926
14506,A Short Film About Killing,1988,460,3.9043478260869566,1.0691232738413223,82376602,82377061
885,Don King: Only in America,1997,460,3.0739130434782607,1.1281833767473255,5565742,5566201
1433,John Cleese's Wine for the Confused,2004,460,3.334782608695652,0.9491912784975446,8796453,8796912
13485,Bad Company,1972,460,2.9413043478260867,1.001537098437354,76187176,76187635
6822,Relative Evil,2004,460,2.3065217391304347,1.0019333862073745,39617401,39617860
13146,The John Wayne Collection: Vol. 1: Man from Utah / Sagebrush Trail,1936,460,3.6260869565217386,1.3478541371555226,74176942,74177401
14479,Lord Peter Wimsey: Clouds of Witness,1972,460,3.808695652173913,1.1045018721728228,82250270,82250729
3605,Cheerleader Massacre,2003,460,2.0543478260869565,1.1225372118823018,21072964,21073423
7510,Survival Island: IMAX,1996,459,3.446623093681917,1.055581973314281,43315637,43316095
1343,The Killing of a Chinese Bookie,1976,459,3.2745098039215685,1.1802770664583748,8470186,8470644
14851,Duel to the Death,1982,459,3.2091503267973858,1.112340726771493,83874290,83874748
8321,Hum Aapke Hain Koun,1994,459,3.5294117647058822,1.2174770702179454,48281906,48282364
3823,Testament,1983,459,3.4291938997821347,1.0931045529637429,22158174,22158632
4801,Widows' Peak,1994,459,3.1982570806100217,0.9644651578275768,27541753,27542211
13371,Mikey and Nicky,1976,458,2.882096069868996,1.128852634424247,75487518,75487975
4003,Max Fleischer's Superman,1998,458,3.3646288209606987,1.3167604375887991,23133485,23133942
5762,The Love Letter,1998,458,3.2467248908296944,1.147543500651281,33107360,33107817
7043,Britney Spears: In the Zone,2004,458,3.2860262008733625,1.3409331363529688,40889026,40889483
8087,Understanding the Universe,1995,458,3.4563318777292578,1.0190613858830018,47002656,47003113
14070,Sade: Lovers Live,2002,458,3.9497816593886466,1.0735455054758405,79070647,79071104
4848,The Shaft,2001,458,2.491266375545852,1.0701029064319525,27805125,27805582
13829,The Peacekeeper,1997,458,2.9497816593886466,1.0214350917461774,78010909,78011366
15081,Lone Wolf and Cub 2: Baby Cart at the River Styx,2003,457,4.0,1.0032769066525549,85460746,85461202
17323,Dakota,1945,457,3.201312910284464,1.2424645623675679,97926931,97927387
17497,Mystery of the Maya: IMAX,1997,457,3.00437636761488,1.1284962664255818,99125498,99125954
6037,Perfect Strangers,2003,457,2.308533916849015,0.9895479127393272,34840071,34840527
13144,The Brady Bunch: Season 3,1971,457,3.7089715536105032,1.1365166335218175,74176170,74176626
4036,Beyond the Gates of Splendor,2005,457,3.5689277899343543,1.1797700093125074,23220032,23220488
5392,"Easy Come, Easy Go",1967,457,3.4989059080962797,1.1631179827999298,30908154,30908610
12293,Time Quest,2003,457,2.663019693654267,1.0729466500415363,69343069,69343525
3522,Red Hot Chili Peppers: Live at Slane Castle,2003,457,3.8687089715536103,1.1011457513111838,20668011,20668467
2851,Bruiser,2001,457,2.4507658643326042,1.0719644250395124,16330731,16331187
5147,AKA,2002,457,3.096280087527352,1.1106838197126785,29568737,29569193
6529,"Dave Matthews Band: Live at Folsom Field Boulder, Colorado",2002,456,4.0021929824561395,1.220258283539696,37771800,37772255
17349,Jack Johnson: The September Sessions,2002,456,3.725877192982456,1.114826956443543,98057832,98058287
6190,Black Cloud,2004,456,2.8771929824561404,1.1112688407590587,35871125,35871580
8654,The Funeral,1984,456,3.107456140350877,1.1216906971202694,49812484,49812939
12126,Bollywood / Hollywood,2002,456,3.0109649122807016,1.1189605681858572,68268374,68268829
2389,The Moderns,1988,456,2.9100877192982457,1.0794264198240178,13880477,13880932
129,The Fear,1995,455,2.4043956043956043,1.1089953960914842,611708,612162
1188,Dog the Bounty Hunter: The Best of Season 1,2005,455,3.8109890109890103,1.2989810503275292,7335926,7336380
4973,City of Lost Souls,2000,455,2.8835164835164835,1.1317849110555984,28449528,28449982
9972,Get Out Your Handkerchiefs,1978,455,3.074725274725275,1.1128217185485174,56021550,56022004
11804,Crunch: Pick Your Spot Pilates,2002,455,3.1010989010989016,1.1225456260331983,66433237,66433691
15578,A Bright Shining Lie,1998,455,3.0989010989010985,0.9659584439784652,88064534,88064988
2908,Ivan the Terrible,1944,455,3.692307692307693,1.1003726411000447,16627491,16627945
5731,Hetty Wainthropp Investigates: Series 1,1996,455,3.720879120879121,1.0929862795873788,32814564,32815018
12495,I Am Curious: Yellow,1967,455,2.5824175824175826,1.169821382683342,70322207,70322661
15533,The Watermelon Woman,1996,455,2.89010989010989,1.1602439062499306,87817209,87817663
8238,A Better Tomorrow III,1990,455,3.0395604395604394,1.0662534924131897,47855542,47855996
7151,Balzac: A Life of Passion,1999,455,3.378021978021978,1.0679961927127055,41343516,41343970
4196,John Mayer: Any Given Thursday,2002,454,3.746696035242291,1.1684829994228534,24060873,24061326
8052,Love Serenade,1996,454,2.7797356828193838,1.1026335797506337,46776188,46776641
5273,Early Summer,1951,453,3.95364238410596,1.0358118357532848,30210135,30210587
11419,Dolphins: The Ultimate Guide,2000,453,3.3664459161147904,1.1307169949070466,64775189,64775641
5247,Brother's Keeper,2002,453,2.836644591611478,0.9696403600143522,30158834,30159286
12375,The Lost World,1925,453,3.0286975717439293,1.0822947287313092,69735033,69735485
3582,The Angry Red Planet,1959,453,2.9955849889624724,1.0526862201515534,20975620,20976072
3418,Faith of My Fathers,2005,453,3.2428256070640176,0.9825061247953588,19945845,19946297
1209,Secret Ballot,2001,453,2.8697571743929364,1.0789125353412663,7495874,7496326
640,The Day of the Locust,1975,453,3.0750551876379686,1.0667026659422372,4273743,4274195
15284,Rose Hill,1997,453,3.150110375275938,1.0936223852830251,86505484,86505936
9231,Passion of Anna,1970,453,3.5761589403973506,1.1024981832427767,52467147,52467599
598,Behind the Red Door,2002,452,3.004424778761062,1.0066055620828356,3665177,3665628
12025,Yuva,2004,452,3.3340707964601766,1.1076516953328344,67437213,67437664
13844,Gidget Goes Hawaiian / Gidget Goes to Rome,1961,452,3.5243362831858414,1.149001394906764,78047764,78048215
793,Frostbite,2004,452,2.121681415929204,1.0770201456237534,5306571,5307022
13041,The Border,1982,452,3.0022123893805315,0.8887171170753867,73702201,73702652
10404,Ivanhoe,1952,452,3.4823008849557517,0.9626411022645608,58588672,58589123
6477,Full Bottom: Not Another Half-Arsed Release,1991,452,3.1106194690265485,1.3700889985857618,37463107,37463558
16399,Flowers of Shanghai,1998,452,2.68141592920354,1.1328989107802805,93105654,93106105
17313,Max Dugan Returns,1983,451,3.4079822616407984,0.9932491239874106,97909360,97909810
781,Sweeney Todd in Concert,2001,451,3.7383592017738367,1.2379139754698891,5279189,5279639
1767,Chinese Odyssey 1: Pandora's Box,1995,451,3.1463414634146343,1.2655607622899696,10919266,10919716
4958,Nikki: Wild Dog of the North,1961,451,3.184035476718404,1.0959763696049898,28413796,28414246
14822,H.R. Pufnstuf: The Complete Series,1969,451,3.4168514412416853,1.250837350621001,83801804,83802254
5970,Palookaville,1996,451,2.9556541019955653,0.9754333644209244,34543858,34544308
6988,Revolutionary Girl Utena: The Movie,1999,450,3.0,1.3432961119739923,40563393,40563842
15400,She Fought Alone,1995,450,3.5822222222222213,1.0723367814448528,86969332,86969781
14111,Wild Style,1982,450,3.3044444444444445,1.2159048858187982,79338892,79339341
10631,Bill Engvall's New All-Stars of Country Comedy: Vol. 2,2000,450,3.493333333333333,1.2600529089420545,60133939,60134388
7377,Tombstone: Bonus Material,1993,450,3.773333333333333,1.122378426972531,42440654,42441103
4531,"Frank McKlusky, C.I.",2002,450,2.0977777777777784,1.0151056625656465,26310622,26311071
5601,Patlabor 2: The Movie,1993,450,3.515555555555556,1.11991181310664,32207610,32208059
4430,The Target,2002,450,2.1066666666666665,0.9461970666245424,25630226,25630675
17219,Curse of the Erotic Tiki,2001,450,2.5,1.251221625274897,97463620,97464069
13834,Terror of Mechagodzilla,1975,450,3.048888888888889,1.2264895202201591,78012856,78013305
2729,75th Annual Academy Awards Short Films,2004,450,3.32,1.0305554058101118,15579196,15579645
14570,Iron Maiden: Rock in Rio,2002,450,3.5644444444444443,1.2584215078255871,82706564,82707013
9391,The Tracker,1988,450,3.1066666666666665,1.0423051376636303,53152996,53153445
1151,Life of a Gigolo,1998,449,2.8173719376391984,1.2530803905679264,7200150,7200598
11372,Bitter Sugar,1996,449,3.3919821826280625,1.1118025812337358,64553944,64554392
8156,Murderous Maids,2000,449,3.0556792873051224,0.975887486916958,47593872,47594320
5776,The Cure: Trilogy,2002,449,3.66369710467706,1.1847380085018564,33173607,33174055
6732,Cotton Mary,1999,449,2.4810690423162582,1.0056511667448371,38800816,38801264
1999,Live Aid,1985,449,3.714922048997773,1.031259767878923,11671280,11671728
9460,Stepfather II,1989,449,2.853006681514477,1.1388057286938431,53390355,53390803
13686,Ralphie May: Just Correct,2004,449,3.4409799554565703,1.266921956786242,77325973,77326421
12502,The Mummy's Hand / The Mummy's Tomb,1940,449,3.249443207126949,1.1346558996869454,70324647,70325095
9865,Not of This Earth,1988,449,2.4766146993318485,1.0925995791723233,55642362,55642810
6264,Rabid,1976,449,2.939866369710468,1.1820637948541879,36406865,36407313
1382,Rolling Stones: Sympathy for the Devil,1968,449,2.8775055679287305,1.2163170579174762,8631669,8632117
3826,National Geographic: Africa,2001,448,3.5200892857142856,1.2080636776142717,22158858,22159305
12911,The Pentagon Wars,1998,448,3.5022321428571432,1.1160334814977457,72690912,72691359
14053,Buffalo Girls,1995,448,3.0446428571428568,1.0145230481887153,79052919,79053366
15213,Dark Shadows,1999,448,3.2633928571428568,1.306678964815703,86201974,86202421
14462,Word of Honor,2003,448,3.243303571428572,0.9687988590378084,82135741,82136188
11392,That's Entertainment 3,1994,448,3.743303571428572,1.0474031564445956,64739719,64740166
3420,Tales from Avonlea,1990,448,3.805803571428572,1.2500936667712266,19956546,19956993
8917,Lady in White,1988,448,3.4598214285714284,1.123289161142765,51135604,51136051
11673,The Big Trail,1930,448,3.540178571428572,1.0971521431666176,65902889,65903336
501,Traveller,1997,448,2.9352678571428568,0.8751565776450567,3226029,3226476
3062,Happy Birthday to Me,1981,447,2.9731543624161074,1.0551650446609089,17396463,17396909
4728,The Day of the Triffids,1963,447,3.2438478747203576,0.9880953382338948,27367201,27367647
8712,Pauline at the Beach,1983,447,3.2237136465324383,1.1308453761491195,50232090,50232536
15178,Agatha Christie's The Pale Horse,1997,447,3.0850111856823266,1.0478160679141788,86098787,86099233
4266,The Wayans Bros.: Season 1,1995,447,3.635346756152125,1.318905316248188,24415376,24415822
3340,Glengarry Glen Ross: Bonus Material,1992,447,3.4921700223713645,1.2511494447351497,19388645,19389091
6248,L'Eclisse,1962,447,3.70917225950783,1.2134521849772206,36344304,36344750
13510,"Where Angels Go, Trouble Follows",1968,447,3.498881431767338,1.1049506662090811,76397844,76398290
9341,By Dawn's Early Light,1990,447,3.469798657718121,1.052686221819653,52930369,52930815
9816,A Connecticut Yankee in King Arthur's Court / The Emperor Waltz: Double Feature,1948,447,3.4966442953020134,1.0467217028124511,55357568,55358014
16063,Godzilla vs. The Sea Monster,1966,447,3.5480984340044737,1.1437172837769287,91221172,91221618
12200,Black Sabbath,1963,447,3.1252796420581657,1.143979806971178,68846853,68847299
16766,Dark Shadows: Vol. 5,1967,446,3.7668161434977585,1.2773895035482568,95078428,95078873
1101,Benny Hill: Complete and Unadulterated: The Naughty Early Years: Set 2,1969,446,3.6502242152466366,1.3014608707748443,6839686,6840131
9058,Denise Austin: Shrink Your Female Fat Zones,2003,446,2.8520179372197307,1.1406012731240691,51640866,51641311
1554,Tarzan and His Mate / Tarzan Finds a Son! (Double Feature),1934,446,3.6322869955156944,1.0521119772632752,9737183,9737628
755,Blood Moon,2001,446,2.6591928251121075,1.0091479661214189,5220369,5220814
1804,Living Planet,1984,446,4.071748878923767,0.9974227280211648,11022353,11022798
9875,Pregnancy for Dummies,2002,446,3.3475336322869955,1.164817088544691,55737342,55737787
8942,Frida: Bonus Material,2002,446,3.316143497757848,1.1660594086198246,51155673,51156118
9009,A Couch in New York,1996,445,2.939325842696629,1.0335515270150184,51425399,51425843
14562,Ronin Warriors: Collection,1988,445,3.3415730337078653,1.350888928206709,82696429,82696873
15446,Campion: Death of a Ghost,1989,445,3.5730337078651684,1.0566816880570116,87278153,87278597
13215,Lost in Space: Season 2: Vol. 2,1966,445,3.689887640449438,1.1700422487157571,74734105,74734549
10849,Patlabor: The Mobile Police: The TV Series,1989,445,3.2382022471910115,1.3109311912947823,61548113,61548557
16245,Love in the Time of Money,2002,445,2.3775280898876403,1.004009132975691,92356231,92356675
17756,Leila,2000,445,3.3617977528089886,1.0755197978189746,100457300,100457744
7970,Silent Warnings,2003,445,2.7123595505617977,1.0398595653583294,46431791,46432235
15967,The Life Aquatic with Steve Zissou: Bonus Material,2004,445,3.462921348314606,1.238554977389441,90840169,90840613
9578,Lord Peter Wimsey: Five Red Herrings,1975,445,3.8471910112359553,1.1052570891777302,54035573,54036017
13866,Jazz on a Summer's Day,1960,445,3.5191011235955054,1.1870912807678868,78085143,78085587
9921,Curse of the Puppet Master,1998,445,2.9191011235955058,1.1889827967206317,55859311,55859755
15318,Coming Out Party,2003,445,2.9078651685393258,1.1048640893692674,86633401,86633845
9617,Two English Girls,1971,444,3.1058558558558564,1.0633374016148007,54245941,54246384
5405,Descendants of Darkness,2001,444,3.506756756756757,1.2901041665898705,30963889,30964332
4494,Classic Albums: Stevie Wonder: Songs in the Key of Life,1997,444,3.4436936936936937,1.2002180191797798,25980049,25980492
12833,Jackson Pollock: Love and Death on Long Island,1999,444,3.322072072072072,1.0407720775117573,72298093,72298536
10626,To the Shores of Tripoli,1942,444,3.1959459459459465,1.0945737402084132,60038798,60039241
10778,Collateral: Bonus Material,2004,444,3.313063063063063,1.1245461889838877,61099123,61099566
2390,WMD: Weapons of Mass Deception,2004,444,3.4234234234234235,1.2790730705521494,13880933,13881376
12400,The Rose Tattoo,1955,443,3.5033860045146725,0.9860710749080244,69869240,69869682
6870,The Miracle of Morgan's Creek,1944,443,3.7381489841986455,1.091342166775406,39735397,39735839
9957,Finian's Rainbow,1968,443,3.345372460496614,1.089823658301733,56008390,56008832
4735,Smile,2005,443,3.182844243792325,1.0258395408397882,27416612,27417054
6295,The Turn of the Screw,1999,443,2.7674943566591423,1.002313259782413,36456724,36457166
8010,Hype,1996,443,3.5214446952595937,1.0522965054721842,46624558,46625000
11000,Dillinger,1973,443,3.0022573363431158,0.9514130428062246,62504496,62504938
2800,Nicholas Nickleby (TV Miniseries),2001,443,3.695259593679458,1.0874411793819638,16018487,16018929
8809,L'Enfer,1994,443,2.8487584650112865,1.0177508256028345,50665138,50665580
4323,Lightning Bug,2004,443,2.8081264108352144,1.0285876978614212,24837927,24838369
1600,Voodoo Academy,2000,442,2.0904977375565608,1.1596341388419589,9929951,9930392
14386,That Girl: Vol. 1,1966,442,3.31447963800905,1.2845121001992312,81294393,81294834
14831,Lucky Break,2001,442,2.9162895927601813,1.0200509202666983,83843068,83843509
2607,Gods of Olympia,2002,442,1.9321266968325792,1.199513288273328,14861504,14861945
13137,When the Party's Over,1992,442,2.255656108597285,0.981861354185394,74065145,74065586
16926,Bushwhacked,1995,442,3.178733031674208,1.192814165999996,96042598,96043039
7977,Unhook the Stars,1996,442,3.0248868778280538,0.915831403233737,46509214,46509655
5661,Earth 2: The Complete Series,1994,442,3.5882352941176467,1.2043086519875472,32419792,32420233
17468,Battle Athletes Victory: Vol. 2: Doubt and Conflict,1999,441,3.104308390022676,1.5112591903011685,99073256,99073696
2583,Blood Feast,1963,441,2.9773242630385486,1.2951796578469903,14770392,14770832
8732,Guns N' Roses: Use Your Illusion I,1992,441,3.462585034013605,1.2541384129628552,50464590,50465030
6917,Body Parts,1991,441,2.9546485260770976,1.0291587504408335,40011405,40011845
12224,Hard,1999,441,2.811791383219955,1.0935584271434904,68898785,68899225
15986,Ozzy Osbourne: Don't Blame Me,1991,441,3.36281179138322,1.3196148972519108,90920036,90920476
5672,The Coca-Cola Kid,1985,440,2.85,0.9886859966642596,32429883,32430322
5691,Substitute 4: Failure is Not an Option,2000,440,3.0909090909090913,1.2269359807367484,32484146,32484585
6250,Love at First Bite,1979,440,3.2295454545454545,1.0289181311752442,36358290,36358729
