,title,releaseyear,idx,count,avg,std
9570,Jane Doe,2001,54015554,353,2.7988668555240794,1.0247912061814752
9571,Port of Shadows,1939,54015907,209,3.6411483253588517,1.0717916949341095
9572,Puppetmaster,1993,54016116,196,2.938775510204082,1.3501045048788363
9573,The Shield: Season 1,2002,54016312,9617,4.262763855672247,1.07245061954517
9574,Bear in the Big Blue House: Potty Time with Bear,2001,54025929,705,3.5319148936170213,1.0964364682584744
9575,The Good Thief,2003,54026634,7026,2.9232849416453175,1.004519433216159
9576,Fearless Hyena 2,1979,54033660,145,2.9517241379310346,1.2612584546465329
9577,A Woman Under the Influence,1974,54033805,1768,3.7449095022624435,1.1280950851864946
9578,Lord Peter Wimsey: Five Red Herrings,1975,54035573,445,3.847191011235955,1.1052570891777302
9579,Chattahoochee,1990,54036018,290,3.0310344827586206,0.951805343861886
9580,Speechless,1994,54036308,1315,3.222813688212928,0.8900444682160472
9581,The Grandfather,1999,54037623,556,3.185251798561151,1.234922786701853
9582,Pokemon: Charizard,1999,54038179,289,2.86159169550173,1.4699571208350484
9583,Black Adder,1983,54038468,4258,3.7073743541568813,1.2044800945191572
9584,"Bear in the Big Blue House: Shapes, Sounds & Colors with Bear",1998,54042726,755,3.2927152317880797,1.3123508726506035
9585,Out of Africa,1985,54043481,26631,3.732454658105216,1.005126348821058
9586,The Ten Commandments,1956,54070112,20910,3.933668101386896,1.0327723517742742
9587,St. Elmo's Fire,1985,54091022,31534,3.548265364368618,0.9602692766290565
9588,"Like Father, Like Son",1987,54122556,1877,3.219499200852424,0.9126957294402771
9589,Smashing Pumpkins: Vieuphoria,1994,54124433,102,3.735294117647059,1.2281539677079458
9590,Murphy's Romance,1985,54124535,7901,3.697506644728515,0.9692814364715556
9591,Lost in the Pershing Point Hotel,2000,54132436,258,2.3294573643410854,1.1292381393284516
9592,Pippin: Special Edition,1981,54132694,493,3.338742393509128,1.1730838852328738
9593,A Little Inside,2002,54133187,133,2.9323308270676693,1.0491349012064135
9594,The Mouse That Roared,1959,54133320,3061,3.584449526298595,0.9678631942787853
9595,The Return of the Native,1994,54136381,324,2.7098765432098766,1.0754390361898205
9596,Earthlight,1998,54136705,117,2.786324786324786,1.1970694974366904
9597,Chappelle's Show: Season 1,2003,54136822,24125,4.2111917098445595,1.0275173205724324
9598,Agent Aika,1997,54160947,692,3.102601156069364,1.2210315677649093
9599,Apt Pupil,1998,54161639,6066,3.180679195515991,0.9642450312733739
9600,"Fort Apache, the Bronx",1981,54167705,2401,3.3015410245730945,0.896028606069161
9601,Air Jaws 1 and 2: Sharks of South Africa,2002,54170106,1039,3.6766121270452357,1.036086920355833
9602,Voices of Iraq,2004,54171145,2901,3.3884867287142364,1.1785125875032056
9603,Bat 21,1988,54174046,5792,3.614813535911602,0.8437748357935525
9604,Top Secret!,1984,54179838,13205,3.564028776978417,1.0080746949579287
9605,Wishmaster 3: Beyond The Gates of Hell,2001,54193043,791,3.2212389380530975,1.2069558125935516
9606,Scooby-Doo 2: Monsters Unleashed,2004,54193834,25581,3.3725030295922753,1.075424931784041
9607,I'll Be Seeing You,2004,54219415,118,2.4237288135593222,0.9602857948620538
9608,They Came to Cordura,1959,54219533,121,3.0330578512396693,0.8618055647093361
9609,Claudine,1974,54219654,904,3.724557522123894,1.2158679949749807
9610,The Way Things Go,1987,54220558,98,3.438775510204082,1.2377260793743967
9611,Species III,2004,54220656,3534,2.955008488964346,1.049138805175731
9612,Duets,2000,54224190,5643,3.021442495126706,1.0421223741594217
9613,Nine Queens,2000,54229833,7978,3.6927801453998494,0.9749947217767301
9614,Genius,2003,54237811,119,2.168067226890756,1.06368100142452
9615,Danielle Steel's Changes,1991,54237930,217,3.4516129032258065,1.183102878698492
9616,Heaven,2002,54238147,7794,3.1252245316910443,1.0601478088364114
9617,Two English Girls,1971,54245941,444,3.105855855855856,1.0633374016148007
9618,George Michael: Ladies & Gentlemen: The Best of George Michael,1999,54246385,413,3.3922518159806296,1.3533701148701263
9619,Mystery Science Theater 3000: Overdrawn at the Memory Bank,1997,54246798,1631,3.800122624156959,1.1866930219357303
9620,Midsomer Murders: Strangler's Wood,2000,54248429,1204,3.8803986710963456,0.9630970809013798
9621,Charles Bronson: Chino / Man with a Camera,1973,54249633,77,2.7662337662337664,0.9383060710747241
9622,Old Khottabych,1956,54249710,108,3.388888888888889,1.3182011686338526
9623,Dreams of Flight: Space,2000,54249818,109,2.889908256880734,1.127955441416784
9624,The Road to El Dorado,2000,54249927,11345,3.576641692375496,0.979364435729044
9625,Lush,1999,54261272,215,2.1767441860465118,0.9481529680585781
9626,"Baby Einstein: On the Go: Riding, Sailing and Soaring",2005,54261487,115,4.130434782608695,1.0088455660711773
9627,Mere Yaar Ki Shaadi Hai,2002,54261602,109,2.9174311926605503,1.1504162817920907
9628,Rod Steele 0014: You Only Live Until You Die,2001,54261711,397,2.5465994962216625,1.1449020827753449
9629,The Santa Clause,1994,54262108,14822,3.2756038321414116,1.1025894848502946
9630,The Eruption of Mount St. Helens: IMAX,1980,54276930,1140,3.325438596491228,1.039678712476589
9631,Lou Reed: Rock & Roll Heart,1998,54278070,296,3.449324324324324,1.2126025518972763
9632,Diva,1981,54278366,3014,3.6957531519575317,1.088640392064002
9633,Cahill: U.S. Marshall,1973,54281380,3645,3.8013717421124826,0.9762885883595909
9634,How to Commit Marriage,1969,54285025,120,2.7583333333333333,1.1831866106221602
9635,Ocean's Eleven,2001,54285145,160326,3.8931614335790825,0.9044276424356908
9636,On the Ropes,1999,54445471,392,3.24234693877551,1.2015901887391984
9637,Searching for Debra Winger,2002,54445863,1725,3.0092753623188404,1.1127330484977391
9638,Before We Ruled the Earth: Mastering the Beasts,2003,54447588,121,3.0578512396694215,1.2746577609783853
9639,A Touch of Frost: Season 5,1997,54447709,255,4.129411764705883,1.0931684687357488
9640,Song of the Thin Man,1947,54447964,850,4.109411764705882,0.902822180317562
9641,Willie Dynamite,1974,54448814,95,2.9789473684210526,1.2479789756024362
9642,Drawn Together: Season 1,2004,54448909,865,3.615028901734104,1.270749005054409
9643,WWE: Before They Were Superstars 2,2002,54449774,98,3.142857142857143,1.4142135623730951
9644,The Worst Witch: Miss Cackle's Birthday Surprise,1998,54449872,117,3.0854700854700856,1.3046442326900638
9645,Dead Birds,2005,54449989,2549,2.7618673989799922,1.0383870899620171
9646,Blind Date: Freaks & Weirdos Uncensored,1999,54452538,502,2.262948207171315,1.135528061034682
9647,The Bourne Identity,2002,54453040,158601,3.9734554006595166,0.8450192815845232
9648,Treasure Island,1997,54611641,115,2.6,0.9672911526076539
9649,American Crime,2004,54611756,660,2.1424242424242426,0.9882737637616299
9650,Batman: The Animated Series: Tales of the Dark Knight,1992,54612416,2432,3.583059210526316,1.216191146320697
9651,Bullets Over Summer,1999,54614848,119,2.73109243697479,1.171779362255688
9652,Underground,1995,54614967,1160,3.675,1.2430756489311168
9653,Dr. Goldfoot and the Bikini Machine,1965,54616127,278,2.5215827338129495,1.1650956418534522
9654,The Hunchback of Notre Dame,1999,54616405,640,3.21875,1.347088875130368
9655,Lisa & the Devil,1973,54617045,182,2.5714285714285716,1.2011245384995977
9656,Once and Again: Season 2,2000,54617227,635,4.04251968503937,1.163656989063004
9657,"Bill Hicks Live: Satirist, Social Critic, Stand-up Comedian",2004,54617862,1511,3.9503639973527465,1.1146332193301611
9658,Phone,2004,54619373,829,3.2653799758745476,1.037078808546306
9659,Dragon Ball: Mystical Adventure,2001,54620202,690,3.9391304347826086,1.3370113102948429
9660,The Passion of Ayn Rand,1999,54620892,873,2.8717067583046965,0.9689516523627018
9661,Tornado!,1996,54621765,422,2.853080568720379,1.0763407766327218
9662,Tornado,2004,54622187,244,2.262295081967213,1.0887146782474968
9663,Heart: Alive in Seattle,2002,54622431,556,3.685251798561151,1.113939687435979
9664,Armored Trooper Votoms Stage 2: Kummen Jungle Wars,1983,54622987,95,2.905263157894737,1.3616838199394028
9665,Independence Day,1996,54623082,216596,3.724237751389684,1.0391156738537872
9666,Sheik / The Son of the Sheik,1921,54839678,293,3.013651877133106,1.0866006618184965
9667,Wiseguy: Between the Mob and a Hard Place,1989,54839971,170,3.5294117647058822,1.306888854305771
9668,Harold and the Purple Crayon,1960,54840141,323,3.2693498452012384,1.12054631118177
9669,Wild Things,1998,54840464,27038,3.4609438567941417,0.9753272709602435
9670,Masters of Poker: Vol. 1: Phil Hellmuth's Million Dollar Poker System,2004,54867502,585,2.8495726495726497,1.0627833101720028
9671,"Earth, Wind & Fire in Concert",1981,54868087,251,3.346613545816733,1.222049453413985
9672,Home Movies: Season 1,1999,54868338,1767,4.045274476513866,1.1900307553056038
9673,The Inspector Lynley Mysteries: If Wishes Were Horses,2004,54870105,366,3.9508196721311477,1.0257807290517216
9674,Double Agent 73,1974,54870471,198,2.121212121212121,1.229048472162015
9675,Hollywood Screen Tests,2000,54870669,173,2.491329479768786,1.1359521335974438
9676,All Purpose Cultural Cat Girl Nuku Nuku Dash,2003,54870842,130,3.2615384615384615,1.3217345605380493
9677,Carandiru,2004,54870972,1833,3.6486633933442443,0.990885694756432
9678,The Twilight Zone: Vol. 12,1962,54872805,2286,4.092738407699038,0.999636735762286
9679,Fantasia,1940,54875091,14588,3.773992322456814,1.0355569352310021
9680,Alice,1990,54889679,2571,3.248152469856087,1.0608991886049584
9681,A Dirty Shame,2004,54892250,8042,2.6105446406366575,1.221961122392972
9682,Inferno,1999,54900292,354,2.7711864406779663,0.9058287426454216
9683,Maachis,1996,54900646,179,3.3240223463687153,1.1116616580411236
9684,Hardball,2001,54900825,11876,3.4541933310879083,1.0224855451989399
9685,Mississippi Burning,1988,54912701,25292,3.9341293689704253,0.7983520194053065
9686,Louder Than Bombs,2002,54937993,117,2.8119658119658117,1.1689108374207697
9687,The Flamingo Kid,1984,54938110,4823,3.1204644412191582,0.891246876661546
9688,Buffalo Soldiers,2001,54942933,4649,2.9741879974187997,0.9722878355321214
9689,Personal Velocity,2002,54947582,8314,3.013350974260284,1.0396006687087758
9690,Traffik,1989,54955896,2215,3.637471783295711,1.1528529420913551
9691,The Next Big Thing,2002,54958111,186,2.489247311827957,1.0225376787327973
9692,Little Dieter Needs to Fly,1998,54958297,857,3.8401400233372227,1.0589944721033206
9693,The Beverly Hillbillies,1993,54959154,2610,3.303448275862069,1.0967854398032737
9694,Cirque du Soleil: Alegria,1998,54961764,647,3.565687789799073,1.2841672100588473
9695,The Gambler Returns: The Luck of the Draw,1991,54962411,313,3.281150159744409,1.1490498727383032
9696,Tron: Bonus Material,1982,54962724,229,3.4148471615720526,1.132276602315588
9697,The Quarry,1998,54962953,161,2.2857142857142856,1.0598756016807607
9698,Strip Search,1997,54963114,113,1.9557522123893805,0.9990205870208909
9699,Detective Story,1951,54963227,97,3.3608247422680413,1.0273132509981948
9700,Battle Hymn,1957,54963324,116,3.060344827586207,1.0195400679029016
9701,CSI: New York: Season 1,2004,54963440,1435,3.937282229965157,1.1723752359485466
9702,The Up in Smoke Tour,2000,54964875,1149,3.619669277632724,1.2519073261571325
9703,Official 2002 Stanley Cup Championship: Detroit Red Wings,2002,54966024,163,3.5092024539877302,1.40274970179414
9704,The Color of Paradise,1999,54966187,4436,3.872858431018936,0.9822927481551269
9705,The Boston Red Sox: 2004 World Series Collector's Edition,2004,54970623,178,3.8876404494382024,1.5753594364047403
9706,From Here to Eternity,1953,54970801,13213,3.726405812457428,0.9025790729758026
9707,Hum Ho Gaye Aap Ke,2001,54984014,87,2.5057471264367814,1.1829591108292974
9708,"Spring, Summer, Fall, Winter ... and Spring",2004,54984101,5659,3.7748718854921366,0.9726046722095151
9709,Sports Illustrated Swimsuit Edition: 2002,2002,54989760,552,3.217391304347826,1.4179957811244377
9710,The Next Best Thing,2000,54990312,7136,2.8064742152466366,1.1188947999370529
9711,Wagons East,1994,54997448,1928,2.4693983402489628,1.057524535994135
9712,Ring of Darkness,2004,54999376,222,1.9054054054054055,0.917825263339834
9713,A Man Called Hero,1999,54999598,652,3.3512269938650308,1.0983597771256592
9714,Short #2: Dreams,1999,55000250,261,2.9578544061302683,1.021861419377217
9715,Casual Sex?,1988,55000511,1104,2.8677536231884058,1.0315195756507194
9716,Gone in 60 Seconds,1974,55001615,31743,4.075008663327348,0.9243918771387839
9717,BaadAssss Cinema,2002,55033358,740,3.252702702702703,1.056347988958411
9718,Cleopatra's Second Husband,1998,55034098,303,1.9570957095709571,0.9551704774566132
9719,Entrails of a Virgin,1986,55034401,215,2.3209302325581396,1.1140869949612582
9720,Bob the Builder: The Big Game,2002,55034616,338,3.4792899408284024,1.182159078775758
9721,Running Out of Time,1994,55034954,286,2.7097902097902096,1.141880101314616
9722,Sneakers,1992,55035240,28370,3.8324638702855127,0.8707987568836018
9723,The Apostles Collection,2000,55063610,238,3.235294117647059,1.0939549892645615
9724,The Tailor of Panama,2001,55063848,7421,2.8261689799218432,0.9927481280372631
9725,A Will of Their Own,1998,55071269,143,3.041958041958042,1.2785159987574202
9726,Marcello Mastroianni: I Remember,2000,55071412,142,2.9859154929577465,1.174769473897846
9727,Clash of the Titans,1981,55071554,20036,3.6654022759033738,0.9564497946600967
9728,Butterflies: Series 1,1978,55091590,41,3.4390243902439024,1.210699867901547
9729,The Giallo Collection: The Bloodstained Shadow,1978,55091631,89,2.337078651685393,1.1312101526879297
9730,The Pallbearer,1996,55091720,2266,2.353927625772286,0.9050583661455325
9731,The Big Tease,1999,55093986,2036,3.1596267190569747,1.033600844356781
9732,Rescue Heroes: The Movie,2003,55096022,664,3.51355421686747,1.1406231202646289
9733,High Heels and Low Lifes,2001,55096686,1957,2.987225344915687,0.9911928557414099
9734,Revelations,2005,55098643,1159,3.5970664365832614,1.1280523832541203
9735,Hitman,1998,55099802,1011,3.2502472799208704,1.1082316932103258
9736,I'm With Lucy,2002,55100813,2325,3.1350537634408604,1.0129469661582868
9737,Sweet and Lowdown,1999,55103138,11131,3.455484682418471,0.9923203751315893
9738,In the Good Old Summertime,1949,55114269,763,3.8309305373525557,0.9209873038135149
9739,The Work of Director Chris Cunningham,2003,55115032,1215,3.722633744855967,1.1175839505081044
9740,Kathy Smith: Kickboxing Workout,1999,55116247,262,3.0114503816793894,1.1273248223877668
9741,Les Carabiniers,1963,55116509,303,3.155115511551155,1.2370911945450012
9742,American Desi,2001,55116812,529,3.09640831758034,1.0913677236087644
9743,The Cat's Meow,2002,55117341,6150,2.9001626016260165,0.9610884613141916
9744,The Last Sign,2004,55123491,760,2.6473684210526316,0.9427666011616704
9745,Line of Control,2003,55124251,193,2.621761658031088,1.1726339888006465
9746,Attack of the Crab Monsters,1957,55124444,110,2.9272727272727272,1.1013140160660224
9747,Kissed,1996,55124554,192,2.859375,1.1928675294048092
9748,The Ring Virus,1999,55124746,165,2.5939393939393938,0.9963385678480235
9749,Gypsy,1993,55124911,510,3.4196078431372547,1.0592301325321025
9750,SCTV Network 90: Vol. 3,1982,55125421,438,3.771689497716895,1.239723925088827
9751,Substitute 2: School's Out,1998,55125859,1107,3.2177055103884373,1.170447984400949
9752,Hades Project: Zeorymer,1988,55126966,145,2.8344827586206898,1.297285192389241
9753,Love and a Bullet,2002,55127111,325,2.787692307692308,1.1453595595750967
9754,The Pennsylvania Miners' Story,2002,55127436,219,3.0821917808219177,1.0906839794957988
9755,"Walk, Don't Run",1966,55127655,924,3.515151515151515,1.0531276232707851
9756,Dark Shadows: Vol. 12,1969,55128579,268,3.8917910447761193,1.2030153971957105
9757,Shadows and Fog,1992,55128847,2303,3.0898827616152844,1.0828458084484391
9758,Final Fantasy: The Spirits Within: Bonus Material,2001,55131150,296,2.956081081081081,1.1186820401433877
9759,Snow Falling on Cedars,1999,55131446,9242,3.2621726898939625,0.9829621690993146
9760,Ms. 45,1981,55140688,269,2.7026022304832713,1.1212847424939267
9761,Alice in Wonderland,1966,55140957,503,2.966202783300199,1.1917755330201965
9762,The Rules of the Game,1939,55141460,2587,3.857363741785852,1.0890691423053347
9763,Jay Jay the Jet Plane: Liking Yourself Inside and Out,2002,55144047,124,2.943548387096774,1.2655638763326187
9764,Antonia's Line,1995,55144171,6871,3.8831320040750983,0.9998657309999117
9765,MTV: Jackass,2000,55151042,5676,3.5627202255109234,1.2959436634393826
9766,MotoGP 2004,2004,55156718,106,3.792452830188679,1.2031168729758386
9767,The Sugarland Express,1974,55156824,852,3.1220657276995305,0.884998318557094
9768,Peacock King,1989,55157676,71,2.408450704225352,1.1330808654151416
9769,"Sex, Politics & Cocktails",2005,55157747,310,2.2096774193548385,1.0555093064211833
9770,The Dead Sea Scrolls,2004,55158057,120,2.841666666666667,1.1401449712889828
9771,Shaman King,2003,55158177,143,4.153846153846154,1.0465239986870174
9772,See No Evil,1971,55158320,144,2.9583333333333335,0.9780578828587918
9773,Horatio Hornblower: The New Adventures,2003,55158464,3735,4.211512717536814,0.9744946794930963
9774,Untold Scandal,2003,55162199,422,3.395734597156398,1.026788489683787
9775,"AFI's 100 Years, 100 Stars",1999,55162621,366,3.1038251366120218,1.1828171484135936
9776,Exit to Eden,1994,55162987,4258,2.816815406294035,1.1245912588620837
9777,Heart and Souls,1993,55167245,7399,3.564941208271388,1.0487860229001595
9778,Battlefield Earth,2000,55174644,9444,2.1161584074544684,1.1216542430250358
9779,Contact,1997,55184088,36991,3.702981806385337,0.9847538966650455
9780,Truffaut Shorts: Antoine & Collette/Les Mistons,1957,55221079,410,3.573170731707317,1.0196901466822792
9781,PRIDE Fighting Championships: Raging Rumble,2002,55221489,154,3.5584415584415585,1.2483080132464237
9782,A Story of Floating Weeds,1934,55221643,276,3.7246376811594204,1.0952341814440045
9783,The Life of Birds,1998,55221919,1798,4.164071190211346,1.0156174795597743
9784,Sunset Story,2003,55223717,158,3.3607594936708862,1.1485728868182117
9785,Friday the 13th: Part 5: A New Beginning,1985,55223875,4689,3.3216037534655576,1.242166457853196
9786,R.O.D. the TV Series,2004,55228564,858,4.188811188811189,1.0563453443334037
9787,Romero,1989,55229422,763,3.6985583224115333,1.0282181294977513
9788,Caught on a Train,1980,55230185,119,2.907563025210084,1.1667061776005785
9789,Trees Lounge,1996,55230304,4724,3.3814563928873835,0.9534703737412243
9790,Carnage,2002,55235028,267,2.8202247191011236,1.0833620621662112
9791,Blues Masters,1966,55235295,80,3.05,1.3028814220795384
9792,It's All About Love,2003,55235375,373,2.0294906166219837,0.9696128455663566
9793,David Copperfield: Illusion,2004,55235748,403,3.503722084367246,1.2249924462961002
9794,Record of Lodoss War,1991,55236151,1976,3.8076923076923075,1.1259101304831722
9795,Mystery Science Theater 3000: Hercules Against the Moon Men,1992,55238127,1033,3.9748305905130685,1.07120436664278
9796,Building the Great Pyramid,2002,55239160,376,3.103723404255319,1.0951474048676786
9797,Cyrano de Bergerac,1922,55239536,395,3.2987341772151897,1.2352925826626198
9798,Kite,1998,55239931,1150,3.365217391304348,1.2002205216405475
9799,Cries and Whispers,1972,55241081,2041,3.5874571288584027,1.1693117660076155
9800,Burnt by the Sun,1994,55243122,2861,3.76371897937784,1.0704433727906502
9801,Swept Away,2002,55245983,3114,2.103082851637765,1.1040752450063933
9802,Room Service / At the Circus,1938,55249097,969,3.937048503611971,0.9949096233518459
9803,Sherlock Holmes and the Spider Woman,1944,55250066,612,3.7859477124183005,0.9401702932301919
9804,The Rundown,2003,55250678,44295,3.6520600519245963,0.9240676959385031
9805,Legend of Crystania: The Motion Picture,1996,55294973,336,2.8988095238095237,1.1934338260046737
9806,Ken Burns' America: Brooklyn Bridge,1981,55295309,614,3.6872964169381106,0.9360330321192901
9807,Roadie,1980,55295923,116,2.689655172413793,1.213528576190881
9808,Wing Chun: Self Defense,2004,55296039,120,2.9166666666666665,1.1873172373979173
9809,P.D. James: The Black Tower,1985,55296159,530,3.690566037735849,1.0704018203271948
9810,Ice Princess,2005,55296689,13043,3.7548110097370238,0.9411041590557643
9811,Amityville 1992: It's About Time,1992,55309732,60,2.6666666666666665,1.1925695879998877
9812,Monsoon Wedding,2001,55309792,20181,3.7813289727961945,1.0051156193704007
9813,White Men Can't Jump,1992,55329973,23730,3.309144542772861,0.9222198715810174
9814,Best of the Chris Rock Show: Vol. 1,1999,55353703,2975,3.376134453781513,1.199454434276423
9815,Querelle,1982,55356678,890,2.7786516853932586,1.2166422673764143
9816,A Connecticut Yankee in King Arthur's Court / The Emperor Waltz: Double Feature,1948,55357568,447,3.4966442953020134,1.0467217028124511
9817,You Only Live Once,1937,55358015,201,3.174129353233831,1.081056864122672
9818,Andrew Lloyd Webber: The Royal Albert Hall Celebration,1998,55358216,1083,3.743305632502308,1.1708363552839918
9819,Jackie Chan Presents Gen-Y Cops,2000,55359299,303,2.6930693069306932,1.194673886408553
9820,Pyrokinesis,2000,55359602,297,2.9865319865319866,1.122086392339059
9821,The Crocodile Hunter,2000,55359899,1168,3.0111301369863015,1.1780146797914237
9822,My Little Pony: Season 1,1986,55361067,543,3.394106813996317,1.2943147691175356
9823,Leprechaun: Back 2 tha Hood,2003,55361610,788,2.9378172588832485,1.304012280432738
9824,Panic,2000,55362398,5706,3.197861899754644,0.9219082446929541
9825,Jane Eyre,1997,55368104,3622,3.783268912203203,0.9592564095255077
9826,Care Bears: Journey to Joke-a-Lot,2004,55371726,741,3.5816464237516867,1.16187200114669
9827,Catherine the Great,1995,55372467,799,2.8072590738423027,1.0107791374952482
9828,Chaplin's Essanay Comedies: Vol. 1,1915,55373266,193,3.321243523316062,1.3077744841210797
9829,Between Strangers,2002,55373459,682,2.7155425219941347,0.9647871000822591
9830,The Rat Pack's Las Vegas,2001,55374141,125,3.032,1.1022594975775895
9831,Women in Love,1969,55374266,1469,3.189925119128659,1.1598017752052727
9832,Lost in Space,1998,55375735,26457,2.9154855047813433,1.0313714235023856
9833,Lisa Picard Is Famous,2000,55402192,871,2.4741676234213545,1.1027409601418139
9834,Drums Along the Mohawk,1939,55403063,413,3.692493946731235,0.9766607278498162
9835,Tombs of the Blind Dead,1973,55403476,81,2.888888888888889,1.077262190536962
9836,The Music Man,1962,55403557,16337,3.8300789618657034,0.9929142114068866
9837,The Cinder Path,1995,55419894,174,2.810344827586207,0.9730311075532733
9838,The Front,1976,55420068,1574,3.672172808132147,0.9607418409770293
9839,Best in Show,2000,55421642,79325,3.783044437440908,1.0995583720435873
9840,Rugrats All Grown Up: Growing Up Changes Everything,2003,55500967,1247,3.400962309542903,1.2132385382869777
9841,Abandon,2002,55502214,8092,2.792634700939199,0.9909402399198622
9842,Big Bird in China,2004,55510306,155,2.9612903225806453,1.1180851774797373
9843,Mystery Science Theater 3000: Hamlet,1999,55510461,1317,3.5960516324981016,1.2418602001173593
9844,Kill Me Later,2001,55511778,779,2.8600770218228497,1.0258209370245164
9845,Laurel and Hardy: Way Out West / Block-Heads,1937,55512557,242,3.756198347107438,1.1108326533726496
9846,The Thin Blue Line,1988,55512799,1350,3.9007407407407406,1.0765855694463826
9847,Royal Warriors,1986,55514149,126,2.7777777777777777,1.053255639757403
9848,The Lone Gunmen: The Complete Series,2001,55514275,517,3.586073500967118,1.1730531253228542
9849,The Slugger's Wife,1985,55514792,282,2.6347517730496453,1.0059740571364693
9850,Midsomer Murders: Murder on St. Malley's Day,2002,55515074,740,4.031081081081081,0.924358897725465
9851,My Life,1993,55515814,11464,3.580338450802512,0.992821771708186
9852,Mark Twain,2000,55527278,1073,4.003727865796831,0.9239412159282493
9853,Kinsey,2004,55528351,39688,3.4212608345091717,0.935884805720631
9854,Muscle Beach Party / Ski Party: Double Feature,1964,55568039,195,3.046153846153846,1.1823154496517447
9855,Project Gemini: A Bold Leap Forward,2003,55568234,115,2.8869565217391306,1.0694591675950602
9856,In Cold Blood,1996,55568349,70,2.8714285714285714,1.0812879697237863
9857,The Celebration,1998,55568419,1933,3.811691670977755,1.0720200502898425
9858,Eminem: The Slim Shady Show Uncut,2001,55570352,145,2.6344827586206896,1.3837170983706983
9859,Wattstax,1973,55570497,359,3.7047353760445683,1.125424030098393
9860,Flickering Lights,2000,55570856,142,3.056338028169014,1.1553589033699059
9861,Doctor Who: The Ark in Space,1975,55570998,1630,3.6030674846625765,1.2134685525225437
9862,The Devil's Advocate,1997,55572628,68419,3.610956020988322,0.9933086125844078
9863,Wildboyz: Season 1,2003,55641047,916,3.717248908296943,1.2615265356120706
9864,Best Defense,1984,55641963,399,2.3959899749373434,1.0777233778189528
9865,Not of This Earth,1988,55642362,449,2.4766146993318485,1.0925995791723233
9866,Shocker,1989,55642811,2656,2.748117469879518,1.1049059865947308
9867,Ali,2001,55645467,23165,3.0695445715519103,0.9764983604323357
9868,70 Years of Popeye,1999,55668632,234,3.0042735042735043,1.1748717451292736
9869,"Alanis Morissette: Jagged Little Pill, Live",1997,55668866,189,2.798941798941799,1.2814504603483206
9870,National Lampoon's Animal House,1978,55669055,67311,4.061282702678612,0.9738312767518198
9871,The Best of Dr. Seuss,1989,55736366,568,3.4507042253521125,1.1185218162210464
9872,Fear No Evil,1981,55736934,149,2.1812080536912752,1.0994427586429654
9873,Lorna Doone,2000,55737083,127,3.267716535433071,1.118553754776678
9874,Doctor Detroit,1983,55737210,132,3.257575757575758,1.1188550162067883
9875,Pregnancy for Dummies,2002,55737342,446,3.3475336322869955,1.164817088544691
9876,Dragon Ball Z: Broly: The Legendary Super Saiyan,1993,55737788,2403,3.544735746982938,1.4407338646492356
9877,La Repetition,2001,55740191,302,2.5298013245033113,1.0216720940755968
9878,Sailor Moon: Vol. 9: The Return of the Doom Tree,1992,55740493,427,3.6838407494145198,1.4227315657314672
9879,Target of Opportunity,2004,55740920,169,1.8994082840236686,0.8114926739850304
9880,Mystery Science Theater 3000: Timechasers,1997,55741089,1970,3.8634517766497463,1.131969338233103
9881,Pride and Prejudice,1995,55743059,19885,4.338747799849132,0.9561203881528209
9882,Alibi,2003,55762944,160,3.11875,1.1422120807888525
9883,Death Rides a Horse,1968,55763104,129,2.852713178294574,1.0645869395412648
9884,Crunch: Boot Camp Training,2004,55763233,160,2.8625,1.1038993387080183
9885,21 Jump Street: Season 1,1987,55763393,1971,3.685438863521055,1.1155858363143611
9886,24 Hour Party People,2002,55765364,6989,3.263843182143368,1.1549982933668352
9887,Boss of Bosses,1999,55772353,282,3.124113475177305,1.069658970590402
9888,Epicenter,2000,55772635,164,2.457317073170732,0.9062830128964156
9889,The Last Don,1997,55772799,998,3.3867735470941884,1.1872339532464211
9890,Method,2004,55773797,665,2.356390977443609,0.9278768215710633
9891,B.U.S.T.E.D.,1999,55774462,73,2.4246575342465753,1.169449094269208
9892,Choose Me,1983,55774535,708,2.843220338983051,1.2105920585571728
9893,Monk: Season 3,2004,55775243,4012,4.312063808574277,0.909857409925896
9894,The Little Vampire,2000,55779255,6227,3.0175044162518065,1.1400340066481371
9895,The Jamie Foxx Show: Season 1,1996,55785482,597,3.6030150753768844,1.4135706081035857
9896,Porky's,1981,55786079,35095,3.292377831599943,1.0764866509229989
9897,Boiler Room,2000,55821174,17044,3.5611358835954,0.9525006432105183
9898,The Jacques Cousteau Odyssey: The Complete Series,1977,55838218,98,3.020408163265306,1.0971167392420906
9899,Thesis,1996,55838316,1056,3.4820075757575757,1.0470277846173854
9900,Dame Kiri Te Kanawa,1991,55839372,109,3.467889908256881,1.2530242852552544
9901,Cruise Hawaii & Tahiti,2003,55839481,120,2.8583333333333334,1.1711520918404332
9902,Le Notti Bianche,1957,55839601,123,3.2601626016260163,1.1675657281961782
9903,Police Academy 5: Assignment - Miami Beach,1988,55839724,2708,3.4364844903988185,1.1786623574465136
9904,Isle of Wight Festival: Message to Love: 1970,1970,55842432,306,3.19281045751634,1.0840859874225541
9905,Playing Mona Lisa,2000,55842738,962,2.860706860706861,1.0592306466100776
9906,Randy Newman: At the Odeon,1985,55843700,135,3.0814814814814815,1.2415751754620947
